sampn,sample_id,hhsize,hhveh,sectr,own,rooms,incom,project,pktno,hhidu,resty,hhcrd,hhtaz,X1,wght2015,numWorkers
18079,4017740,2,1,3,3,3,3,4,30183005,3,1,0101000020F707000096F2BF6B51C40741605C19AC420E2341,8304,674,25.4258921781571,2
18081,4017750,4,2,3,1,5,5,4,30183005,3,2,0101000020F7070000D5D960A3D5C60741B2331F886D0E2341,8304,675,11.1431233935715,3
18115,4017790,3,0,3,1,5,2,4,30183005,5,1,0101000020F70700005AD279C4FECE0741A3FA888C990B2341,8304,676,12.236702317539,2
18127,4017850,2,1,3,1,5,4,4,30183006,2,2,0101000020F707000048FA8C8AA9D1074168FD2F00370C2341,8304,677,10.7757419579606,2
18131,4017840,2,2,3,1,5,97,4,30183005,2,1,0101000020F7070000AD7E1EC977D007419F5978C2290E2341,8304,678,25.4258921781571,2
18136,4017890,1,1,3,1,6,1,4,30183006,2,1,0101000020F7070000F5FDDA80DEBD0741A015B456DC0A2341,8304,679,8.72423178214256,1
18137,4023400,1,1,3,2,2,3,4,30185005,3,1,0101000020F7070000403A262BB48D0841002D8B054A5E2341,8502,680,9.5386979400489,1
18205,4017910,1,0,3,2,3,2,4,30183006,4,2,0101000020F70700001E377AC379BF07417F2FB6EDF40A2341,8304,681,8.72423178214256,1
18217,4017950,6,2,3,1,5,4,4,30183006,2,2,0101000020F7070000FA523EB60BC707411F9FBA32A00B2341,8304,682,8.82365161352563,3
18291,4017960,5,2,2,3,5,3,4,30183006,3,1,0101000020F70700009B0DC08363CB07419AB487EBE20D2341,8304,683,5,2
18375,4017960,5,2,3,2,3,4,4,30183006,3,1,0101000020F70700009B0DC08363CB07419AB487EBE20D2341,8304,684,5,2
18376,4023620,3,1,3,1,3,3,4,30185006,2,1,0101000020F7070000951C988592830841F6C1808069592341,8502,685,9.89378887329212,1
18377,4017790,3,2,3,2,3,5,4,30183005,5,1,0101000020F70700005AD279C4FECE0741A3FA888C990B2341,8304,686,13.1181184526738,2
18419,4023640,4,2,3,1,3,2,4,30185006,1,1,0101000020F70700005030861E6F8E0841F09FECF54B5E2341,8502,687,32.5252475839496,2
18429,4023640,1,1,3,2,2,3,4,30185006,1,1,0101000020F70700005030861E6F8E0841F09FECF54B5E2341,8502,688,7.70467925999936,1
18466,4008840,1,0,3,2,4,1,4,30104203,3,3,0101000020F7070000AF16346401AB0A41035C1772BD332341,4201,689,35.6135801942728,0
18467,4008840,1,0,3,2,4,1,4,30104203,3,3,0101000020F7070000AF16346401AB0A41035C1772BD332341,4201,690,35.6135801942728,1
18537,4023570,4,2,3,2,4,5,4,30185006,1,1,0101000020F70700007FB70D17148E084149863981675D2341,8502,691,13.7845182630216,2
18613,4003500,2,0,3,2,2,2,4,30100801,2,2,0101000020F70700005D2583F44CEA0A4196D30AD07B4B2341,802,692,48.5655062495691,1
18619,4023450,3,1,3,3,2,3,4,30185005,2,1,0101000020F7070000EE140E24558E0841372F24856B5D2341,8502,693,9.22901784061717,2
18670,4011610,2,0,2,3,2,1,4,30305306,3,3,0101000020F7070000F145A498FBAE0A41AC0477D389522341,5301,694,41.1117908980827,0
18671,4018390,2,2,3,2,4,4,4,30183103,1,1,0101000020F7070000C4E42F97A0B0074173CE9F8D10EF2241,8312,695,48.1147054330648,2
18686,4008590,2,1,3,1,3,2,4,30104202,1,3,0101000020F7070000870185BD74AE0A4130AC497F11342341,4201,696,5.37152198967266,0
18694,4023680,3,2,3,2,3,3,4,30185006,2,1,0101000020F7070000C547266A99840841C01DC19EEB5A2341,8502,697,9.22901784061717,2
18702,4023410,3,2,3,2,3,3,4,30185005,3,1,0101000020F70700007D399138CF88084173903A488E5B2341,8502,698,9.89378887329212,2
18710,4000130,1,1,3,2,2,1,4,30100001,1,3,0101000020F70700006C8545EB9AF10A4103068FF91E4A2341,1,699,5,1
18742,4021640,8,0,2,1,4,2,4,30384406,1,3,0101000020F7070000AD74309A895508418472BB573E222341,8441,700,71.7019017701398,1
18745,4022580,2,1,2,1,4,98,4,30184505,1,3,0101000020F7070000AA031EAA4659084154C8834FF70F2341,8451,701,98.9905341440416,0
18755,4021870,3,0,2,1,4,2,4,30384407,1,3,0101000020F7070000B93773E19E50084186562E4704182341,8443,702,61.7760636432684,0
18759,4021810,7,0,2,1,3,1,4,30384407,1,3,0101000020F70700008D8604E61055084167232ACC1F222341,8441,703,59.6274926402518,0
18763,4022270,4,2,2,1,6,4,4,30184503,1,1,0101000020F707000078EA92FF285C0841945ABF93B00B2341,8453,704,71.8344872414402,2
18764,4021240,6,1,2,1,4,2,4,30384403,1,3,0101000020F70700009311AC9CF95808417FB22956CB182341,8443,705,74.7257663628897,1
18766,4022470,2,1,2,1,6,3,4,30184504,1,3,0101000020F7070000E6DABDD9136E0841DBDC8BEBC60A2341,8453,706,107.685207287132,2
18767,4021040,4,0,2,2,3,1,4,30384402,1,3,0101000020F7070000E6087556505E08413B617F36DB172341,8443,707,12.9959134813831,1
18778,4022040,6,2,3,1,5,3,4,30184501,1,3,0101000020F707000040956D82A8590841C3AF3059370F2341,8451,708,54.9098125101152,3
18789,4021610,8,0,2,1,4,1,4,30384406,1,3,0101000020F70700008EE1609283580841498BB491681F2341,8441,709,47.5798115110264,0
18794,4021380,6,0,2,2,3,2,4,30384404,1,3,0101000020F7070000B6D172BAEB4B0841B0EF2FFDBB202341,8442,710,27.1444111227072,1
18799,4021210,9,2,2,1,4,3,4,30384403,1,3,0101000020F7070000B61C462C925D0841565B39AB6E182341,8443,711,57.2145971622223,1
18800,4022780,11,2,2,1,5,3,4,30184506,1,3,0101000020F707000022B5C6BD47460841D59D1F1850122341,8452,712,8.40489922532467,2
18804,4022670,2,0,2,2,3,1,4,30184506,1,3,0101000020F707000002998EF8BF590841FC341192300F2341,8451,713,154.025623305236,0
18805,4021780,6,0,2,1,3,2,4,30384407,1,3,0101000020F7070000921BB12B085B0841E91F5610D81E2341,8441,714,112.610356983205,1
18806,4022210,7,0,2,1,4,3,4,30184503,1,3,0101000020F7070000CB52FD7A614E08415A8350A3FB112341,8452,715,45.0221461756319,1
18809,4021750,11,0,2,1,6,3,4,30384407,1,3,0101000020F70700009D1DA6CF865208412FD7702775172341,8443,716,48.9282840224558,2
18810,4022240,3,0,2,1,5,98,4,30184503,1,3,0101000020F7070000693E560C386308415CB606E203102341,8451,717,68.5675499219725,2
18814,4022700,5,1,2,1,4,2,4,30184506,1,3,0101000020F7070000442A6A3BA6520841DCC7766B15122341,8451,718,97.2616034562944,1
18823,4021580,3,1,3,1,4,2,4,30384405,1,3,0101000020F7070000466D4B22D05708416094264D71172341,8443,719,22.4403836948564,2
18826,4021950,4,2,2,1,5,3,4,30184501,1,3,0101000020F707000060EE0A09DA6D08418CC10BE6090B2341,8453,720,25.8324437101714,2
18830,4022440,9,0,2,1,4,2,4,30184504,1,3,0101000020F70700002F2433769B4D084111CC880907112341,8452,721,19.8671447553704,0
18831,4022500,9,1,2,2,3,3,4,30184505,1,3,0101000020F7070000B15A843FB15A0841F1A1759210102341,8451,722,64.6733711917504,2
18841,4022620,9,0,2,1,4,2,4,30184505,1,3,0101000020F7070000356CCE1BFF480841EDEC8FD920102341,8452,723,19.8671447553704,1
18842,4022330,5,1,3,1,4,2,4,30184503,1,3,0101000020F7070000208EB53A1E650841D71A2678AC112341,8451,724,97.2616034562944,1
18843,4022390,3,1,2,1,4,3,4,30184504,1,3,0101000020F7070000A806FA360D610841037ABC2BEB112341,8451,725,68.5675499219725,1
18844,4021390,11,0,2,1,4,1,4,30384404,1,3,0101000020F70700001BEE9BF4EC5D08415A067829A3182341,8443,726,19.0457369727643,0
18849,4021700,7,1,2,1,3,3,4,30384406,1,3,0101000020F707000035BE64873B4C084107B10D49B1202341,8442,727,89.8575358815836,2
18855,4019150,1,1,3,1,4,2,4,30184002,1,3,0101000020F7070000AE95D4CE4E54084161C3DF04AC2C2341,8402,728,66.8688826989433,1
18859,4022220,9,0,2,1,4,2,4,30184503,1,3,0101000020F7070000B90250B0CC5408416AC653F1480D2341,8453,729,101.753590840354,1
18862,4022730,7,1,2,1,3,2,4,30184506,1,3,0101000020F7070000D888498AFF4E084143A0EAA5B90E2341,8451,730,45.0221461756319,2
18864,4021760,6,0,2,1,4,1,4,30384407,1,3,0101000020F70700001BEE9BF4EC5D08415A067829A3182341,8443,731,74.7257663628897,1
18865,4021530,3,0,2,2,4,2,4,30384405,1,3,0101000020F70700001BEE9BF4EC5D08415A067829A3182341,8443,732,15.0418021498533,2
18876,4021590,5,1,2,1,3,2,4,30384405,1,3,0101000020F7070000F23F4F5BF96808417F8D007D762A2341,8421,733,48.7185773993476,1
18886,4022590,6,2,2,1,5,98,4,30184505,1,3,0101000020F70700000C68131DC169084136F13CE3390C2341,8453,734,192.199068370901,3
18890,4021420,8,0,2,1,3,2,4,30384404,1,3,0101000020F70700009ACB470E885D084163023A1839182341,8443,735,71.7019017701398,1
18892,4021190,4,0,2,1,4,1,4,30384403,1,3,0101000020F70700007CAC60F26A5A08413FAA827DD6182341,8443,736,53.9143932740229,1
18896,4021360,9,0,2,2,3,2,4,30384404,1,3,0101000020F707000007081013AD57084130345D13D61D2341,8442,737,37.9663534920565,1
18897,4022130,4,0,2,2,4,2,4,30184502,1,3,0101000020F707000002998EF8BF590841FC341192300F2341,8451,738,55.8358420017445,0
18898,4021130,4,1,2,1,3,98,4,30384402,1,3,0101000020F7070000389634358B680841BA4737AA392A2341,8421,739,22.0012986096756,1
18899,4022360,6,0,2,2,5,3,4,30184504,1,3,0101000020F707000022B5C6BD47460841D59D1F1850122341,8452,740,68.4935402703221,2
18902,4021820,3,1,2,1,6,3,4,30384407,1,3,0101000020F70700000F9482F74B5A0841467539ACD0182341,8443,741,62.4018956281116,2
18906,4021730,8,0,2,1,3,2,4,30384406,1,3,0101000020F707000069D767F7DC510841F1F79781161D2341,8442,742,71.7019017701398,1
18913,4021300,5,0,2,2,4,1,4,30384404,1,3,0101000020F707000004DF2244D8550841A6E87FDB6A182341,8443,743,93.6470730407951,0
18914,4021070,3,1,2,1,4,98,4,30384402,1,3,0101000020F707000015DE2E4071520841A13ED0B20C182341,8443,744,93.0953929077465,1
18924,4022420,2,1,2,1,7,5,4,30184504,1,3,0101000020F7070000DCBCDFCA7E6908414928CA5678112341,8451,745,98.9905341440416,0
18928,4021500,4,1,2,1,3,3,4,30384405,1,3,0101000020F707000082B746BB4E4D084141652D4E20182341,8443,746,199.182235990335,2
18929,4021990,8,0,3,1,5,3,4,30184501,1,3,0101000020F70700007E79836EE76C0841D7D94923F10B2341,8453,747,90.3723461098853,1
18938,4022080,4,1,3,1,4,3,4,30184502,1,3,0101000020F707000020040A71A75A0841EFDB2A3517102341,8451,748,54.6709934458898,2
18939,4022140,4,2,2,1,5,3,4,30184502,1,3,0101000020F7070000DEF46C1DB25808410A33265CFA0D2341,8453,749,25.8324437101714,1
18940,4022370,7,1,2,1,4,2,4,30184504,1,3,0101000020F7070000B15A843FB15A0841F1A1759210102341,8451,750,45.9814113846329,1
18942,4022600,9,1,2,2,5,3,4,30184505,1,2,0101000020F707000017E74637906208416B5C0A35730E2341,8453,751,101.753590840354,2
18946,4021220,7,0,2,1,3,2,4,30384403,1,3,0101000020F7070000389634358B680841BA4737AA392A2341,8421,752,50.4150882650252,1
18948,4022310,6,0,2,1,4,1,4,30184503,1,3,0101000020F7070000864AD4E52448084186056F19190F2341,8452,753,87.2580236225086,0
18950,4021680,6,0,2,1,3,1,4,30384406,1,3,0101000020F70700001BEE9BF4EC5D08415A067829A3182341,8443,754,74.7257663628897,0
18951,4022680,8,0,2,1,3,98,4,30184506,1,3,0101000020F707000022B5C6BD47460841D59D1F1850122341,8452,755,29.5939389066483,1
18961,4021310,8,0,2,1,4,1,4,30384404,1,3,0101000020F70700003B2FA38FBA5A08412489FBA78E1C2341,8442,756,47.5798115110264,0
18970,4021450,3,0,2,2,2,2,4,30384405,1,3,0101000020F70700005DEB93102E4B08410EFD152E08182341,8443,757,15.0418021498533,2
18971,4021570,13,0,2,1,4,2,4,30384405,1,3,0101000020F707000088BEB9EF365408417EFBCB91991B2341,8442,758,7.64018792578413,1
18974,4022510,3,1,2,1,4,3,4,30184505,1,3,0101000020F707000036292BAF166708415551078270112341,8451,759,200,2
18984,4022570,3,1,2,2,3,2,4,30184505,1,3,0101000020F707000067D1674BBC3D08410482739CFB0F2341,8452,760,106.688580949336,2
18988,4022110,7,2,3,1,5,3,4,30184502,1,3,0101000020F7070000AAD28398815808411DBFA9111B132341,8451,761,149.682952584068,2
18989,4021340,4,0,2,2,3,1,4,30384404,1,3,0101000020F707000016AD1B44B65708417B22AE7D801D2341,8442,762,5.01242755015387,1
18990,4021710,3,0,2,1,3,1,4,30384406,1,3,0101000020F7070000B9F8E0CADA54084103DED587B6222341,8441,763,14.8909471028985,0
18991,4022280,8,1,2,1,4,2,4,30184503,1,3,0101000020F70700004B4D5B19BF6608418C2CE00EA4102341,8453,764,90.3723461098853,1
18992,4022170,8,0,2,1,4,3,4,30184502,1,3,0101000020F707000089069412794E0841A45DC283FA0E2341,8451,765,29.5939389066483,2
18999,4021050,3,0,2,2,3,1,4,30384402,1,3,0101000020F7070000D3389319F14C08414660E1B887202341,8442,766,5.01153626800409,0
19002,4021280,9,1,2,1,4,3,4,30384403,1,3,0101000020F70700001813A63FD75308411C5F572228182341,8443,767,112.571320757682,2
19005,4021540,8,0,2,1,3,1,4,30384405,1,3,0101000020F707000008D4E0D3775308410CC6F86BDD1C2341,8442,768,47.5798115110264,0
19012,4021110,5,0,2,1,3,1,4,30384402,1,3,0101000020F70700005C32017F5D5808410FCFCCBDB7182341,8443,769,22.5733646456396,0
19015,4022400,6,1,2,1,5,4,4,30184504,1,3,0101000020F7070000C3A125197048084120B2414C21102341,8452,770,68.4935402703221,2
19016,4022050,9,2,2,2,5,4,4,30184502,1,3,0101000020F70700002F259FF14F6508414D375DF23F0D2341,8453,771,101.753590840354,1
19023,4022480,5,0,2,1,3,3,4,30184504,1,3,0101000020F70700008A15D03F9F470841F554C11CC00F2341,8452,772,97.2616034562944,1
19025,4022120,5,2,2,1,6,4,4,30184502,1,3,0101000020F707000017E74637906208416B5C0A35730E2341,8453,773,152.541101941642,2
19027,4021890,6,1,2,2,3,2,4,30384407,1,3,0101000020F7070000665E388EA44A0841996C819EBF172341,8443,774,199.210970732163,2
19029,4021660,7,1,2,1,4,2,4,30384406,1,3,0101000020F7070000B7CA50E3FD5B08411A854ED3ED182341,8443,775,89.8575358815836,2
19031,4021430,11,0,2,1,4,2,4,30384404,1,3,0101000020F70700001245479650540841034ABBA39C1B2341,8442,776,19.0457369727643,0
19035,4021600,8,0,2,1,4,2,4,30384406,1,3,0101000020F7070000E6087556505E08413B617F36DB172341,8443,777,71.7019017701398,1
19036,4022350,8,0,2,1,3,1,4,30184504,1,3,0101000020F7070000ED82063237520841091CED4B4A112341,8451,778,30.224482725677,0
19038,4021830,7,0,2,1,3,1,4,30384407,1,3,0101000020F70700003263309BD75A084148EBF076671D2341,8442,779,59.6274926402518,0
19042,4022660,4,0,2,1,3,2,4,30184506,1,3,0101000020F70700006AA44C90F2590841EA711CC3200D2341,8453,780,25.8324437101714,1
19044,4021260,9,0,2,1,3,2,4,30384403,1,3,0101000020F7070000C0A7CA387F540841C28AD05BB01E2341,8442,781,57.2145971622223,1
19045,4022750,6,2,2,1,6,5,4,30184506,1,1,0101000020F70700002672F867A26A08412344D242000B2341,8453,782,71.286481928713,2
19046,4021720,6,0,2,2,3,2,4,30384406,1,3,0101000020F70700000F9482F74B5A0841467539ACD0182341,8443,783,112.610356983205,1
19050,4022000,7,1,2,1,6,3,4,30184501,1,3,0101000020F7070000D888498AFF4E084143A0EAA5B90E2341,8451,784,45.9814113846329,1
19054,4021060,3,1,2,2,3,2,4,30384402,1,3,0101000020F70700003E8083AB385B08411B313872ED172341,8443,785,5.01153626800409,0
19067,4022550,10,0,2,1,4,2,4,30184505,1,3,0101000020F70700002D506BAE4F57084101759A7DD30F2341,8451,786,12.7866250825102,1
19068,4021920,2,0,2,1,4,98,4,30184501,1,3,0101000020F7070000DDDF53466C6F08410669FA7E670B2341,8453,787,25.6968912456398,0
19074,4021170,5,0,2,1,3,98,4,30384403,1,3,0101000020F7070000B6E3872938500841A78BC566B71F2341,8442,788,93.6470730407951,1
19078,4022090,2,1,3,1,3,2,4,30184502,1,3,0101000020F7070000E6DABDD9136E0841DBDC8BEBC60A2341,8453,789,25.6968912456398,0
19080,4022320,9,1,2,1,4,2,4,30184503,1,3,0101000020F7070000C0DD5AC4E9520841B923FDC6EA122341,8451,790,19.8671447553704,0
19082,4021630,8,0,2,1,3,1,4,30384406,1,3,0101000020F7070000F8FD5BFA824E08412A1633FD76172341,8443,791,47.5798115110264,0
19083,4021860,6,0,2,1,3,2,4,30384407,1,3,0101000020F70700000F9482F74B5A0841467539ACD0182341,8443,792,74.7257663628897,1
19087,4021690,10,0,2,1,3,2,4,30384406,1,3,0101000020F707000007081013AD57084130345D13D61D2341,8442,793,30.0707772026583,1
19090,4021800,6,1,2,1,5,2,4,30384407,1,3,0101000020F7070000205EBD8571550841AF442B9BDD222341,8441,794,112.610356983205,1
19092,4022260,6,1,2,1,4,3,4,30184503,1,3,0101000020F7070000D7905E2CE94E0841719424080D112341,8451,795,200,2
19093,4022690,4,1,2,1,5,98,4,30184506,1,3,0101000020F7070000DB5E68FD2751084156DEB8FC1D112341,8451,796,55.8358420017445,0
19096,4022230,7,0,2,1,4,2,4,30184503,1,3,0101000020F7070000A7ABF53C465A0841DF4F68DE240D2341,8453,797,53.261502308749,1
19097,4022720,5,0,2,1,4,98,4,30184506,1,3,0101000020F7070000477F345C63690841BC6E488AF20C2341,8453,798,152.541101941642,2
19103,4021090,9,0,2,2,4,98,4,30384402,1,3,0101000020F7070000C265B38463530841338A665DE81C2341,8442,799,37.9663534920565,1
19107,4021460,10,0,2,1,3,2,4,30384405,1,3,0101000020F70700009D56265F785F0841AA14CA9EF51A2341,8442,800,30.0707772026583,0
19111,4022030,7,1,2,1,3,98,4,30184501,1,3,0101000020F707000093C736A12C5708418DE42C49F7122341,8451,801,45.9814113846329,0
19140,4018570,2,1,3,1,4,4,4,30183104,2,2,0101000020F7070000216B80ACB7A30741845C498380F02241,8312,802,25.2454633191572,2
19145,4000130,1,0,3,2,2,3,4,30100001,1,3,0101000020F70700006C8545EB9AF10A4103068FF91E4A2341,1,803,97.9031145304467,1
19200,4023450,5,2,3,2,3,4,4,30185005,2,1,0101000020F7070000EE140E24558E0841372F24856B5D2341,8502,804,7.62520398705381,2
19201,4011690,1,0,2,2,1,2,4,30305306,2,2,0101000020F7070000F269C65AEAA00A41BD0CD92334512341,5305,805,57.9826028439563,1
19215,4008560,1,0,3,2,4,1,4,30104202,3,3,0101000020F7070000011C236150AC0A41D0312A2438342341,4201,806,185.589949423726,1
19222,4018340,1,2,3,1,3,2,4,30183103,2,1,0101000020F70700007CA88C9973B30741F6953B92B1EE2241,8312,807,10.9370586784688,1
19261,4023410,2,1,3,2,3,3,4,30185005,3,1,0101000020F70700007D399138CF88084173903A488E5B2341,8502,808,30.7855107428882,2
19267,4008560,1,0,3,2,4,1,4,30104202,3,3,0101000020F7070000011C236150AC0A41D0312A2438342341,4201,809,35.6135801942728,1
19317,4023080,3,1,3,2,3,3,4,30185002,3,2,0101000020F7070000A0D5CD213A84084178610561E5462341,8502,810,9.22901784061717,2
19318,4022970,3,2,3,2,4,98,4,30185002,3,2,0101000020F70700000D1AC11C848308419CE8DF2BD0462341,8502,811,9.22901784061717,1
19319,4023670,2,1,3,1,4,2,4,30185006,3,1,0101000020F7070000F7830B4D489308412F680CC4FD5C2341,8502,812,16.1529510619638,0
