TAZ_NUM,DESCRIPT,P4_ESCO,P5_SHOP,P6_MAIN,P7_EATI,P8_VISI,P9_DISC,P10_ATWO,P11_ALLNM,P12_WHOM1,P13_WHOM2,P14_WHOM3,P15_WHOM4,P16_WHOM5,P17_WHOM6,P18_WHOM7,P19_WHOM8,P20_SHOM1,P21_SHOM2,P22_SHOM3,P23_WHOM,P24_WHOM,P25_WHOM,P26_WHOM,P27_WHOM,P28_WHOM,P29_WHOM,P30_WHOM,P31_WHOM,P32_WHOM,P33_WHOM,P34_WHOM,P35_WHOM,P36_WHOM,P37_WHOM,P38_WHOM,P39_WHOM,P40_WHOM,P41_WHOM,P42_WHOM,P43_WHOM,P44_WHOM,P45_WHOM,P46_WHOM,P47_WHOM,P48_WHOM,P49_WHOM,P50_WHOM,P51_WHOM,P52_WHOM,P53_WHOM,P54_WHOM,P55_SCHU1,P56_SCHU2,P57_SCHU3,P58_SCHS1,P59_SCHS2,P60_SCHS3,P61_SCHA1,P62_SCHA2,P63_SCHA3,P64_SCHT1,P65_SCHT2,P66_SCHT3,P67_UNIV,ACCESS1,ACCESS2,ACCESS3,ACCESS4,ACCESS5,ACCESS6,ACCESS7,ACCESS8,ACCESS9,ACCESS10,ACCESS11,ACCESS12,ACCESS13,ACCESS14,ACCESS15,ACCESS16,ACCESS17,ACCESS18,ACCESS19,ACCESS20,ACCESS21,ACCESS22,ACCESS23,ACCESS24,ACCESS25,ACCESS26,ACCESS27,ACCESS28,ACCESS29,ACCESS30,ACCESS31,ACCESS32,ACCESS33,ACCESS34,ACCESS35,ACCESS36,ACCESS37,ACCESS38,ACCESS39,ACCESS40,ACCESS41,ACCESS42,ACCESS43,ACCESS44,ACCESS45,ACCESS46,ACCESS47,ACCESS48,ACCESS49,ACCESS50,ACCESS51,ACCESS52,ACCESS53,ACCESS54,ACCESS55,ACCESS56,ACCESS57,ACCESS58,ACCESS59,ACCESS60,ACCESS61,ACCESS62,ACCESS63,ACCESS64,ACCESS65,ACCESS66,ACCESS67,ACCESS68,ACCESS69,ACCESS70,ACCESS71,ACCESS72,ACCESS73,ACCESS74,ACCESS75,ACCESS76,ACCESS77,ACCESS78,ACCESS79,ACCESS80,ACCESS81,ACCESS82,ACCESS83,ACCESS84,ACCESS85,ACCESS86,ACCESS87,ACCESS88,ACCESS89,ACCESS90,ACCESS91,ACCESS92,ACCESS93,ACCESS94,ACCESS95,ACCESS96,ACCESS97,ACCESS98,ACCESS99,ACCESS100,ACCESS101,ACCESS102,ACCESS103,ACCESS104,ACCESS105,ACCESS106,ACCESS107,ACCESS108,ACCESS109,ACCESS110,ACCESS111,ACCESS112,ACCESS113,ACCESS114,ACCESS115,ACCESS116,ACCESS117,ACCESS118,ACCESS119,ACCESS120,ACCESS121,ACCESS122,ACCESS123,ACCESS124,ACCESS125,ACCESS126,ACCESS127,ACCESS128,ACCESS129,ACCESS130,ACCESS131,ACCESS132,ACCESS133,ACCESS134,ACCESS135,ACCESS136,ACCESS137,ACCESS138,ACCESS139,ACCESS140,ACCESS141,ACCESS142,ACCESS143,ACCESS144,ACCESS145,ACCESS146,ACCESS147,X.,X,X.1,X.2,X.3,X.4,X.5,X.6
8502,NA,2093,58.76246,42.087728,18.590403,15.540451,46.630706000000004,11.717228,202.465704,11.765942,53.534073,21.053408,11.523775,5.553737,13.639393,16.803526,10.27992,118,0,0,9.789883,7.822159,25.619037,12.226959,25.586654,13.692189,12.191949,5.108815,0.177016,0.100334,0.428328,0.364302,0.538161,0,1.218145,1.844047,0.410734,0.242171,0.304979,0.256477,0.032144,0,0.054532,0.498017,2.204438,1.373529,3.164931,1.047056,0.102023,0,0.084063,0.453602,0,0,0,118,0,0,0,0,0,118,0,0,0,352.555207,382.148563,1227.783999,540.197468,192.20959,22.303895,113.288642,407.434601,4223.804247,8048.698627,9041.718775,10550.51771,1380.600408,0.640253,1381.240661,19715.38688,87853.693557,5844.583644,15128.07989,9315.366821,1344.846973,3473.958728,2140.681785,1083.607172,2777.110485,1716.627338,551.265355,1426.237552,878.388534,258.978064,671.573902,413.185523,1279.762744,3321.393712,2043.09322,13561.86844,36897.317673,22379.075768,324.36277,4533.537154,20195.728969,258.786968,3627.146547,16133.21444,130.276978,1858.613564,8281.431656,61.225954,878.295329,3916.223673,300.778522,4328.064686,19295.762124,87.814347,5763.380441,0.020379,0.092724,0.036466,0.01996,0.009619,0.023624,0.029105,0.017805,26.550325,30.223061,95.732969,49.00104,17.315236,1.07152,10.198897,34.968718,0.204382,0,0,0,159.920805,289.040364,269.994582,271.409568,37.357782,8.050527,26.177308,2.085161,114.40969,28.670177,47.31065,13.106252,17.891868,18.326755,1.44156,0,5.278759,48.400238,25.780459,89.911387,69.247283,2.056662,56.759497,50.598519,1.303623,33.158205,251.958992,1.636973,91.718873,83.592371,1.163583,27.217617,21.209697,0.111979,6.192742,0.061214,0,0,1.33234,0.198392,2.019469,45.710004,1.478016,14.756558,269.101075,2.056662,14.949623,193.822765,1.303623,9.982154,739.880532,1.636973,38.249253,322.30391,1.163583,8.16782,120.365082,0.111979,1.502032,11.573095,0,0,40.136957,0.198392,0.434875,153.206333,1.478016,4.873173,2421.331875,324.176947,0.185823,0.058788,NA,NA,NA,NA,NA,NA,NA,NA
8503,NA,2756,45.861127,37.044924,15.313703,15.123656,39.776865,11.318957,167.32496,14.845878,69.355806,24.344336,9.786162,4.142508,18.45138,21.264919,8.97748,229,200,0,8.551711,6.934203,26.190312,10.575377,32.6357,18.516733,15.461322,4.573826,0.130067,0.083296,0.386408,0.328325,0.347473,0,0.982827,1.350672,0.321144,0.233078,0.287492,0.204729,0.015567,0,0.027234,0.379458,1.964182,1.282765,3.623409,0.984069,0.098792,0,0.071576,0.455572,0,0,0,229,200,0,0,0,0,229,200,0,0,243.636939,273.313696,845.787183,380.586961,133.505998,17.661271,82.817672,283.017088,2304.294228,4264.404202,5928.136432,6147.843544,0,0,0,10424.413957,46720.29301,3209.114459,8723.805257,5292.02228,734.138034,1995.756057,1210.667596,605.85829,1646.87838,999.03321,302.848151,823.269557,499.410433,143.22109,389.448372,236.25417,702.049501,1908.547121,1157.760623,8935.483976,24282.25259,14725.971944,0,2388.030858,10702.646597,0,1989.568782,8916.914603,0,983.993973,4410.080011,0,467.617004,2095.760119,0,2277.207024,10206.024608,0,3113.326199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.048233,5.458699,16.910298,1.398226,73.542876,19.450944,30.813321,9.082064,11.80691,12.419202,1.009215,0,3.605505,33.087621,16.756984,61.673353,48.556607,1.337391,38.900635,35.427858,0.840721,22.796592,177.561153,1.056207,62.839913,58.751708,0.764491,18.719315,14.959846,0.075946,4.146827,0.042767,0,0,0.930882,0.133817,1.350928,32.215615,0.955831,10.254712,182.520295,1.337391,10.483877,132.744852,0.840721,6.994469,506.706192,1.056207,26.974768,224.595711,0.764491,5.737093,85.88089,0.075946,1.074292,9.31596,0,0,30.077727,0.133817,0.30264,106.558874,0.955831,3.447309,1406.444079,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
8511,NA,1593,21.627294,32.759152,15.702428,6.695021,37.790881,11.026044,164.173178,10.837388,34.792447,30.646723,22.005998,7.700901,7.141917,13.340127,14.47944,269,264,139,11.279933,9.166541,36.723932,19.815224,18.291331,7.154852,8.990894,9.016166,0.240369,0.029433,1.215042,0.412785,0.307003,0,2.177789,4.184789,0.402377,0.174793,0.217243,0.592243,0.088011,0,0.138238,0.197139,2.789986,1.565637,4.304538,1.371454,0.349086,0,0.065156,0.940649,0,0,0,269,264,139,0,0,0,269,264,139,17,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8512,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.241501,424.219163,1411.711775,594.432709,217.562077,23.393263,120.071235,461.828714,4561.376868,9199.864728,9950.317172,13147.763755,4632.395596,278.287827,4910.317198,26845.40176,116861.005206,9046.430047,19761.186528,12918.417987,2120.67602,4570.207798,3003.514499,1597.793125,3517.143691,2294.122113,850.865298,1860.411588,1215.793346,401.63873,872.521841,571.480714,1996.582236,4358.480202,2849.53895,15379.806162,40705.747726,24922.338023,1184.454818,6206.717743,26954.354617,829.931476,4766.413138,20752.319229,460.388296,2527.174248,11002.341145,221.205338,1185.842368,5159.320705,1090.730296,5923.368975,25788.012591,306.110052,7548.650813,13.142861,17.737848,41.596515,19.086529,4.803213,2.282892,4.82355,12.258789,71.727412,63.938247,250.510999,94.265138,40.555354,1.375623,15.434048,82.969853,21.376135,26.290522,20.253851,488.645029,272.972889,664.283006,699.693104,1035.050075,45.706889,9.354637,32.075163,2.540234,140.21126,33.267096,58.060717,14.698037,22.268921,21.327208,1.972457,0,6.663388,55.535115,31.61784,101.753194,83.013011,2.517707,63.811934,60.72762,1.595827,37.091073,298.251848,2.003641,102.631203,99.552194,1.429775,30.331251,25.198295,0.138009,7.180307,0.075961,0,0,1.653304,0.244229,2.403158,54.122645,1.805796,15.914169,308.600875,2.517707,17.892837,218.588142,1.595827,11.941075,829.309427,2.003641,45.134798,347.998559,1.429775,9.73176,128.230915,0.138009,1.745184,11.944409,0,0,38.784711,0.244229,0.529915,164.970162,1.805796,5.727606,3026.247948,1106.327393,78.226801,26.200306,NA,NA,NA,NA,NA,NA,NA,NA
8513,NA,4126,24.55911,48.09946,10.647405,13.391828,26.356444,22.404623,113.86749,36.829774,93.314368,88.43696,26.534061,2.245472,23.053702,25.502072,16.34049,0,0,0,13.476641,12.183326,74.228306,23.65093,41.589234,22.90655,18.418295,13.361418,0.128227,0.040129,0.517572,0.983599,0.251148,0,0.785719,1.32338,0.697351,0.73394,0.875429,0.531072,0,0,0.002384,0.211474,3.614619,2.879828,12.828746,2.31097,0.14281,0,0.046564,1.527973,0,0,0,0,0,0,0,0,0,0,0,0,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8601,NA,134,202.673183,181.619737,76.022345,16.728697,139.093206,42.910537,780.55561,25.445859,32.689947,123.462947,38.535059,11.936702,0.114288,4.558913,25.659259,85.3,341.7,0,37.339407,18.021851,79.224551,24.170972,13.124043,0,0,19.009376,1.631873,0.150281,4.336458,1.765339,4.701756,0,5.009757,13.215666,2.537472,1.53455,1.978285,0.440085,0,0,0.044623,2.079353,5.411027,2.870745,9.958247,2.513189,1.069434,0,0.242216,1.411426,0,0,0,85.3,341.7,0,0,0,0,85.3,341.7,0,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8602,NA,3547,62.890802,50.733003,41.041131,20.23228,105.720404,32.536301,435.73749,26.766646,15.781381,89.169,24.809396,9.072715,0.173743,3.465088,23.093534,0,0,0,23.742239,16.37255,78.806564,24.267868,6.39139,0,0,11.975741,0.502954,0.114224,2.790301,0.661041,0.476525,0,3.807759,6.415744,0.561752,0.508984,0.617813,0.476006,0,0,0.004523,0.520365,4.912947,2.890174,10.974844,2.476021,0.812843,0,0.1841,1.474118,0,0,0,0,0,0,0,0,0,0,0,0,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8603,NA,3997,43.315784,59.656706,17.559737,12.790068,34.430878,27.36292,181.372612,32.899066,19.481467,109.288143,33.119037,2.954789,0.339483,1.128505,19.213722,52,0,1464,17.731382,14.04194,86.20251,27.103788,6.00104,0,0,16.649504,0.34851,0.0372,1.035417,1.291602,0.931003,0,1.240106,2.998527,1.097577,0.994496,1.207133,0.615834,0,0,0.008836,0.435016,4.205746,3.247447,14.665024,2.648907,0.264726,0,0.059958,1.786979,0,0,0,52,0,1464,0,0,0,52,0,1464,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8604,NA,3224,46.883294,52.173291,23.38911,11.957183,49.721695,22.19724,242.401571,21.58071,14.687048,76.58556,22.710333,4.279271,0.182545,1.82043,15.209444,130,391,0,16.000918,10.775964,59.734173,18.387331,5.251121,0,0,11.243745,0.42813,0.045007,1.578324,0.827351,0.938744,0,1.913164,4.177225,0.806633,0.654537,0.806031,0.398739,0,0,0.008909,0.462082,3.25619,2.163104,9.24544,1.830258,0.427038,0,0.086085,1.196066,0,0,0,130,391,0,0,0,0,130,391,0,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8605,NA,6069,65.502809,100.388443,37.713055,16.399138,73.266039,43.717389,383.496843,47.939526,31.736906,170.14359,50.588409,6.358275,0.439038,3.50238,30.21701,99.85,373.15,1381,30.597336,20.991267,129.110882,39.196486,10.973953,0,0,25.129246,0.823687,0.028861,3.036581,1.852904,1.806054,0,3.344892,8.036659,1.71687,1.450729,1.776779,0.910218,0,0,0.017141,0.708446,6.436779,4.495639,20.852636,3.843351,0.821591,0,0.124704,2.706914,0,0,0,99.85,373.15,1381,0,0,0,99.85,373.15,1381,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8606,NA,4468,31.86777,61.057669,11.220002,12.022838,19.240998,31.34548,114.597625,42.715473,23.215831,137.242174,41.802871,1.651224,0.474351,0.630642,22.501778,209.95,857.05,0,18.766909,16.610382,109.081816,34.464776,6.550407,0,0,21.135516,0.256736,0.020789,0.621127,1.646979,0.780588,0,0.693008,1.980692,1.276586,1.247344,1.500335,0.807789,0,0,0.007408,0.332201,4.972029,4.135136,19.354227,3.334143,0.147937,0,0.033506,2.313547,0,0,0,209.95,857.05,0,0,0,0,209.95,857.05,0,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
8611,NA,3389,33.380266,45.96967,13.531496,10.529969,26.53156,21.086298,139.764972,25.352754,15.012956,84.220097,25.522405,2.276886,0.261615,0.869597,14.806365,554.1,1034.9,535,13.66406,10.820928,66.429394,20.886738,4.624539,0,0,12.830561,0.268571,0.028666,0.797878,0.995353,0.717483,0,0.955594,2.310677,0.845837,0.766393,0.93026,0.474575,0,0,0.006809,0.335238,3.24101,2.50255,11.301214,2.041301,0.203991,0,0.046202,1.377085,0,0,0,554.1,1034.9,535,0,0,0,554.1,1034.9,535,0,295.133294,315.286268,1022.113264,436.311134,144.400577,20.028229,88.587885,320.130223,7118.640383,11666.661938,8372.136116,7190.218095,8.765872,73.04594,81.811812,12732.451476,57055.293837,3758.564352,10206.606574,6194.739167,872.676066,2369.147883,1437.878289,740.783469,2011.227397,1220.833318,355.420214,965.162939,585.796475,174.792555,474.250438,287.838618,811.171467,2202.975569,1337.006629,13162.238637,35639.315126,21637.653009,20.388537,2969.05598,13304.48007,20.408081,2563.131959,11485.337091,7.850393,1205.167819,5400.46136,4.713131,600.689302,2691.674695,16.067398,2732.188899,12243.304368,7.304829,4067.657269,3.923863,3.615321,13.651968,4.486436,0.790586,0.265639,0.587558,2.788844,0,0,0,0,0,0,0,0,56.797582,88.699249,72.674884,62.485053,0,0,0,0,33.780739,6.050103,25.102778,1.513534,106.528685,21.01876,48.889071,10.447776,18.200471,14.125653,1.382236,0,6.75133,34.440067,25.514572,64.836827,56.710041,1.87323,41.385185,41.045166,1.122806,24.813806,207.540167,1.408599,73.540697,68.404285,1.293701,20.302987,17.647413,0.153296,4.404264,0.044086,0,0,0.959583,0.257945,1.441308,38.345631,1.251615,11.113762,196.82699,1.87323,12.141034,141.319987,1.122806,8.177506,565.653627,1.408599,31.781575,232.744509,1.293701,6.693951,85.564976,0.153296,1.203178,8.920349,0,0,25.726561,0.257945,0.342993,114.100181,1.251615,4.033156,1668.952402,2.16353,18.225007,7.040845,NA,NA,NA,NA,NA,NA,NA,NA
